episode,timestep,return,length
480,13647,200.0,200
481,13816,169.0,169
482,14054,238.0,238
483,14349,295.0,295
484,14365,16.0,16
485,14384,19.0,19
486,14400,16.0,16
487,14416,16.0,16
488,14432,16.0,16
489,14447,15.0,15
490,14460,13.0,13
491,14529,69.0,69
492,14600,71.0,71
493,14612,12.0,12
494,14624,12.0,12
495,14636,12.0,12
496,14648,12.0,12
497,14662,14.0,14
498,14677,15.0,15
499,14691,14.0,14
500,14706,15.0,15
501,14718,12.0,12
502,14734,16.0,16
503,14748,14.0,14
504,14762,14.0,14
505,14775,13.0,13
506,14789,14.0,14
507,14801,12.0,12
508,14812,11.0,11
509,14825,13.0,13
510,14837,12.0,12
511,14872,35.0,35
512,14887,15.0,15
513,14903,16.0,16
514,14921,18.0,18
515,14938,17.0,17
516,14954,16.0,16
517,14968,14.0,14
518,14987,19.0,19
519,15008,21.0,21
520,15024,16.0,16
521,15040,16.0,16
522,15055,15.0,15
523,15069,14.0,14
524,15086,17.0,17
525,15101,15.0,15
526,15209,108.0,108
527,15314,105.0,105
528,15487,173.0,173
529,15623,136.0,136
530,15734,111.0,111
531,15839,105.0,105
532,15959,120.0,120
533,16097,138.0,138
534,16234,137.0,137
535,16398,164.0,164
536,16746,348.0,348
537,16946,200.0,200
538,17060,114.0,114
539,17182,122.0,122
540,17278,96.0,96
541,17379,101.0,101
542,17500,121.0,121
543,17635,135.0,135
544,17772,137.0,137
545,17892,120.0,120
546,18017,125.0,125
547,18148,131.0,131
548,18276,128.0,128
549,18409,133.0,133
550,18540,131.0,131
551,18665,125.0,125
552,18792,127.0,127
553,18915,123.0,123
554,19046,131.0,131
555,19184,138.0,138
556,19321,137.0,137
557,19466,145.0,145
558,19696,230.0,230
559,19837,141.0,141
560,19953,116.0,116
561,20087,134.0,134
562,20217,130.0,130
563,20328,111.0,111
564,20346,18.0,18
565,20362,16.0,16
566,20479,117.0,117
567,20605,126.0,126
568,20740,135.0,135
569,20832,92.0,92
570,20935,103.0,103
571,21230,295.0,295
572,21335,105.0,105
573,21352,17.0,17
574,21367,15.0,15
575,21383,16.0,16
576,21493,110.0,110
577,21625,132.0,132
578,21758,133.0,133
579,21844,86.0,86
580,21928,84.0,84
581,22032,104.0,104
582,22089,57.0,57
583,22142,53.0,53
584,22201,59.0,59
