episode,timestep,return,length
458,23252,74.0,74
459,23335,83.0,83
460,23418,83.0,83
461,23428,10.0,10
462,23505,77.0,77
463,23582,77.0,77
464,23661,79.0,79
465,23733,72.0,72
466,23808,75.0,75
467,23860,52.0,52
468,23934,74.0,74
469,24010,76.0,76
470,24095,85.0,85
471,24182,87.0,87
472,24268,86.0,86
473,24352,84.0,84
474,24413,61.0,61
475,24478,65.0,65
476,24562,84.0,84
477,24617,55.0,55
478,24664,47.0,47
479,24711,47.0,47
480,24773,62.0,62
481,24843,70.0,70
482,24911,68.0,68
483,24955,44.0,44
484,24996,41.0,41
485,25009,13.0,13
486,25060,51.0,51
487,25141,81.0,81
488,25193,52.0,52
489,25268,75.0,75
490,25339,71.0,71
491,25434,95.0,95
492,25484,50.0,50
493,25519,35.0,35
494,25568,49.0,49
495,25627,59.0,59
496,25673,46.0,46
497,25724,51.0,51
498,25801,77.0,77
499,25862,61.0,61
500,25937,75.0,75
501,25976,39.0,39
502,26032,56.0,56
503,26108,76.0,76
504,26151,43.0,43
505,26191,40.0,40
506,26240,49.0,49
507,26274,34.0,34
508,26315,41.0,41
509,26392,77.0,77
510,26406,14.0,14
511,26455,49.0,49
512,26528,73.0,73
513,26603,75.0,75
514,26648,45.0,45
515,26700,52.0,52
516,26744,44.0,44
517,26821,77.0,77
518,26834,13.0,13
519,26848,14.0,14
520,26911,63.0,63
521,26971,60.0,60
522,26982,11.0,11
523,27043,61.0,61
524,27056,13.0,13
525,27119,63.0,63
526,27179,60.0,60
527,27248,69.0,69
528,27301,53.0,53
529,27352,51.0,51
530,27403,51.0,51
531,27455,52.0,52
532,27497,42.0,42
533,27555,58.0,58
534,27604,49.0,49
535,27671,67.0,67
536,27709,38.0,38
537,27764,55.0,55
538,27822,58.0,58
539,27884,62.0,62
540,27925,41.0,41
541,27982,57.0,57
542,28033,51.0,51
543,28045,12.0,12
544,28106,61.0,61
545,28160,54.0,54
546,28238,78.0,78
547,28304,66.0,66
548,28360,56.0,56
549,28418,58.0,58
550,28482,64.0,64
551,28536,54.0,54
552,28586,50.0,50
553,28598,12.0,12
554,28649,51.0,51
555,28701,52.0,52
556,28754,53.0,53
557,28766,12.0,12
558,28815,49.0,49
559,28872,57.0,57
560,28904,32.0,32
561,28956,52.0,52
562,28968,12.0,12
563,29020,52.0,52
564,29061,41.0,41
565,29109,48.0,48
566,29166,57.0,57
567,29212,46.0,46
568,29265,53.0,53
569,29312,47.0,47
570,29362,50.0,50
571,29407,45.0,45
572,29447,40.0,40
573,29495,48.0,48
574,29510,15.0,15
575,29552,42.0,42
576,29594,42.0,42
577,29649,55.0,55
578,29697,48.0,48
579,29746,49.0,49
580,29831,85.0,85
581,29920,89.0,89
582,29991,71.0,71
583,30008,17.0,17
584,30085,77.0,77
585,30160,75.0,75
586,30213,53.0,53
587,30261,48.0,48
588,30294,33.0,33
589,30311,17.0,17
590,30363,52.0,52
591,30409,46.0,46
592,30439,30.0,30
593,30489,50.0,50
594,30540,51.0,51
595,30573,33.0,33
596,30621,48.0,48
597,30667,46.0,46
598,30718,51.0,51
599,30755,37.0,37
600,30800,45.0,45
601,30850,50.0,50
602,30901,51.0,51
603,30947,46.0,46
604,31000,53.0,53
605,31011,11.0,11
606,31055,44.0,44
607,31119,64.0,64
608,31163,44.0,44
609,31201,38.0,38
610,31249,48.0,48
611,31302,53.0,53
612,31348,46.0,46
613,31398,50.0,50
614,31444,46.0,46
615,31501,57.0,57
616,31556,55.0,55
617,31612,56.0,56
618,31673,61.0,61
619,31717,44.0,44
620,31780,63.0,63
621,31835,55.0,55
622,31887,52.0,52
623,31947,60.0,60
624,32008,61.0,61
625,32059,51.0,51
