episode,timestep,return,length
432,14077,87.0,87
433,14215,138.0,138
434,14344,129.0,129
435,14362,18.0,18
436,14378,16.0,16
437,14394,16.0,16
438,14469,75.0,75
439,14542,73.0,73
440,14556,14.0,14
441,14576,20.0,20
442,14669,93.0,93
443,14762,93.0,93
444,14853,91.0,91
445,14867,14.0,14
446,14879,12.0,12
447,14892,13.0,13
448,14908,16.0,16
449,14921,13.0,13
450,14933,12.0,12
451,14945,12.0,12
452,14960,15.0,15
453,14974,14.0,14
454,14990,16.0,16
455,15004,14.0,14
456,15019,15.0,15
457,15034,15.0,15
458,15049,15.0,15
459,15067,18.0,18
460,15081,14.0,14
461,15099,18.0,18
462,15209,110.0,110
463,15325,116.0,116
464,15415,90.0,90
465,15492,77.0,77
466,15571,79.0,79
467,15666,95.0,95
468,15757,91.0,91
469,15853,96.0,96
470,15942,89.0,89
471,16025,83.0,83
472,16118,93.0,93
473,16228,110.0,110
474,16348,120.0,120
475,16440,92.0,92
476,16524,84.0,84
477,16613,89.0,89
478,16714,101.0,101
479,16806,92.0,92
480,16897,91.0,91
481,16994,97.0,97
482,17091,97.0,97
483,17184,93.0,93
484,17282,98.0,98
485,17373,91.0,91
486,17482,109.0,109
487,17588,106.0,106
488,17692,104.0,104
489,17816,124.0,124
490,17939,123.0,123
491,18047,108.0,108
492,18161,114.0,114
493,18267,106.0,106
494,18367,100.0,100
495,18464,97.0,97
496,18482,18.0,18
497,18497,15.0,15
498,18513,16.0,16
499,18528,15.0,15
500,18544,16.0,16
501,18635,91.0,91
502,18719,84.0,84
503,18735,16.0,16
504,18750,15.0,15
505,18763,13.0,13
506,18779,16.0,16
507,18794,15.0,15
508,18811,17.0,17
509,18825,14.0,14
510,18841,16.0,16
511,18855,14.0,14
512,18871,16.0,16
513,18884,13.0,13
514,18904,20.0,20
515,18916,12.0,12
516,18934,18.0,18
517,19028,94.0,94
518,19121,93.0,93
519,19208,87.0,87
520,19231,23.0,23
521,19319,88.0,88
522,19332,13.0,13
523,19350,18.0,18
524,19371,21.0,21
525,19462,91.0,91
526,19551,89.0,89
527,19571,20.0,20
528,19593,22.0,22
529,19610,17.0,17
530,19630,20.0,20
531,19652,22.0,22
532,19665,13.0,13
533,19683,18.0,18
534,19700,17.0,17
535,19804,104.0,104
536,19906,102.0,102
537,19990,84.0,84
538,20072,82.0,82
539,20152,80.0,80
540,20176,24.0,24
541,20269,93.0,93
542,20360,91.0,91
543,20447,87.0,87
544,20526,79.0,79
545,20612,86.0,86
546,20696,84.0,84
547,20783,87.0,87
548,20864,81.0,81
549,20936,72.0,72
550,21010,74.0,74
551,21087,77.0,77
552,21175,88.0,88
553,21256,81.0,81
554,21349,93.0,93
555,21442,93.0,93
556,21543,101.0,101
557,21644,101.0,101
558,21739,95.0,95
559,21833,94.0,94
560,21935,102.0,102
561,22042,107.0,107
562,22133,91.0,91
563,22224,91.0,91
564,22317,93.0,93
565,22406,89.0,89
566,22498,92.0,92
567,22589,91.0,91
568,22676,87.0,87
569,22771,95.0,95
570,22861,90.0,90
571,22946,85.0,85
572,22974,28.0,28
573,23059,85.0,85
