episode,timestep,return,length
507,17232,16.0,16
508,17248,16.0,16
509,17264,16.0,16
510,17282,18.0,18
511,17293,11.0,11
512,17308,15.0,15
513,17325,17.0,17
514,17344,19.0,19
515,17359,15.0,15
516,17375,16.0,16
517,17393,18.0,18
518,17522,129.0,129
519,17667,145.0,145
520,17752,85.0,85
521,17770,18.0,18
522,17861,91.0,91
523,17948,87.0,87
524,18036,88.0,88
525,18137,101.0,101
526,18224,87.0,87
527,18309,85.0,85
528,18398,89.0,89
529,18494,96.0,96
530,18632,138.0,138
531,18759,127.0,127
532,18875,116.0,116
533,18973,98.0,98
534,19061,88.0,88
535,19154,93.0,93
536,19177,23.0,23
537,19285,108.0,108
538,19410,125.0,125
539,19538,128.0,128
540,19658,120.0,120
541,19780,122.0,122
542,19904,124.0,124
543,20021,117.0,117
544,20149,128.0,128
545,20258,109.0,109
546,20387,129.0,129
547,20504,117.0,117
548,20625,121.0,121
549,20736,111.0,111
550,20846,110.0,110
551,20961,115.0,115
552,21078,117.0,117
553,21185,107.0,107
554,21294,109.0,109
555,21396,102.0,102
556,21476,80.0,80
557,21584,108.0,108
558,21701,117.0,117
559,21815,114.0,114
560,21933,118.0,118
561,22053,120.0,120
562,22181,128.0,128
563,22310,129.0,129
564,22437,127.0,127
565,22548,111.0,111
566,22646,98.0,98
567,22750,104.0,104
568,22876,126.0,126
569,23001,125.0,125
570,23118,117.0,117
571,23228,110.0,110
572,23306,78.0,78
573,23352,46.0,46
574,23369,17.0,17
575,23415,46.0,46
576,23461,46.0,46
577,23521,60.0,60
578,23627,106.0,106
579,23764,137.0,137
580,23904,140.0,140
581,24076,172.0,172
582,24248,172.0,172
583,24411,163.0,163
584,24559,148.0,148
585,24686,127.0,127
586,24807,121.0,121
587,24927,120.0,120
588,25060,133.0,133
589,25175,115.0,115
590,25282,107.0,107
591,25397,115.0,115
592,25500,103.0,103
593,25601,101.0,101
594,25712,111.0,111
595,25821,109.0,109
596,25921,100.0,100
597,26022,101.0,101
598,26124,102.0,102
599,26229,105.0,105
600,26334,105.0,105
601,26432,98.0,98
602,26517,85.0,85
603,26603,86.0,86
604,26722,119.0,119
605,26855,133.0,133
606,26980,125.0,125
607,27105,125.0,125
608,27233,128.0,128
609,27352,119.0,119
610,27474,122.0,122
611,27587,113.0,113
612,27710,123.0,123
613,27821,111.0,111
614,27925,104.0,104
615,28036,111.0,111
616,28140,104.0,104
617,28239,99.0,99
618,28350,111.0,111
619,28486,136.0,136
620,28582,96.0,96
621,28671,89.0,89
622,28864,193.0,193
623,28969,105.0,105
624,29001,32.0,32
625,29023,22.0,22
626,29042,19.0,19
627,29059,17.0,17
628,29075,16.0,16
629,29139,64.0,64
630,29160,21.0,21
631,29192,32.0,32
632,29208,16.0,16
633,29270,62.0,62
634,29359,89.0,89
635,29445,86.0,86
636,29541,96.0,96
637,29565,24.0,24
638,29652,87.0,87
639,29671,19.0,19
640,29698,27.0,27
641,30198,500.0,500
642,30663,465.0,465
643,30808,145.0,145
644,30921,113.0,113
645,31093,172.0,172
646,31113,20.0,20
647,31131,18.0,18
648,31147,16.0,16
649,31165,18.0,18
650,31181,16.0,16
651,31206,25.0,25
652,31226,20.0,20
653,31244,18.0,18
654,31260,16.0,16
655,31275,15.0,15
656,31289,14.0,14
657,31301,12.0,12
658,31323,22.0,22
659,31337,14.0,14
660,31353,16.0,16
661,31368,15.0,15
662,31381,13.0,13
663,31401,20.0,20
664,31416,15.0,15
665,31433,17.0,17
666,31448,15.0,15
667,31468,20.0,20
668,31478,10.0,10
669,31757,279.0,279
670,31964,207.0,207
671,32121,157.0,157
672,32256,135.0,135
673,32732,476.0,476
674,32751,19.0,19
675,32871,120.0,120
676,32992,121.0,121
677,33149,157.0,157
678,33293,144.0,144
679,33408,115.0,115
680,33521,113.0,113
681,33642,121.0,121
682,33776,134.0,134
683,33887,111.0,111
684,34004,117.0,117
685,34114,110.0,110
686,34245,131.0,131
687,34372,127.0,127
688,34503,131.0,131
689,34631,128.0,128
690,34753,122.0,122
691,34876,123.0,123
692,35002,126.0,126
693,35128,126.0,126
694,35260,132.0,132
695,35390,130.0,130
696,35494,104.0,104
697,35596,102.0,102
698,35785,189.0,189
699,35916,131.0,131
700,35929,13.0,13
701,36029,100.0,100
702,36047,18.0,18
703,36065,18.0,18
704,36171,106.0,106
705,36275,104.0,104
706,36375,100.0,100
707,36388,13.0,13
708,36400,12.0,12
709,36414,14.0,14
710,36427,13.0,13
711,36439,12.0,12
712,36451,12.0,12
713,36464,13.0,13
714,36477,13.0,13
715,36491,14.0,14
716,36502,11.0,11
717,36516,14.0,14
718,36527,11.0,11
719,36541,14.0,14
720,36555,14.0,14
721,36568,13.0,13
722,36580,12.0,12
723,36592,12.0,12
724,36604,12.0,12
725,36617,13.0,13
726,36630,13.0,13
727,36646,16.0,16
728,36660,14.0,14
729,36675,15.0,15
730,36689,14.0,14
731,36701,12.0,12
732,36715,14.0,14
733,36730,15.0,15
734,36742,12.0,12
735,36758,16.0,16
736,36770,12.0,12
737,36783,13.0,13
738,36798,15.0,15
739,36810,12.0,12
740,36820,10.0,10
741,36834,14.0,14
742,36848,14.0,14
743,36860,12.0,12
744,36876,16.0,16
745,36889,13.0,13
746,36904,15.0,15
747,36923,19.0,19
748,36937,14.0,14
749,36950,13.0,13
750,36965,15.0,15
751,36977,12.0,12
752,36992,15.0,15
753,37004,12.0,12
754,37022,18.0,18
755,37037,15.0,15
756,37050,13.0,13
757,37063,13.0,13
758,37075,12.0,12
759,37091,16.0,16
760,37105,14.0,14
761,37119,14.0,14
762,37580,461.0,461
763,37818,238.0,238
764,37961,143.0,143
765,38080,119.0,119
766,38200,120.0,120
767,38319,119.0,119
768,38444,125.0,125
769,38563,119.0,119
770,38678,115.0,115
771,38796,118.0,118
772,38917,121.0,121
773,39040,123.0,123
774,39154,114.0,114
775,39568,414.0,414
776,39693,125.0,125
777,39784,91.0,91
778,39881,97.0,97
779,39899,18.0,18
780,39916,17.0,17
781,40132,216.0,216
782,40391,259.0,259
783,40891,500.0,500
784,41076,185.0,185
785,41389,313.0,313
786,41628,239.0,239
787,41783,155.0,155
788,41894,111.0,111
789,41985,91.0,91
790,42087,102.0,102
791,42188,101.0,101
792,42281,93.0,93
793,42385,104.0,104
794,42483,98.0,98
795,42657,174.0,174
796,42783,126.0,126
797,42807,24.0,24
798,42901,94.0,94
799,42998,97.0,97
800,43013,15.0,15
801,43032,19.0,19
802,43048,16.0,16
803,43068,20.0,20
804,43086,18.0,18
805,43110,24.0,24
806,43133,23.0,23
807,43154,21.0,21
808,43179,25.0,25
809,43197,18.0,18
810,43214,17.0,17
811,43237,23.0,23
812,43257,20.0,20
813,43352,95.0,95
814,43444,92.0,92
815,43468,24.0,24
816,43506,38.0,38
817,43654,148.0,148
818,43821,167.0,167
819,43836,15.0,15
820,43945,109.0,109
821,43971,26.0,26
822,43996,25.0,25
823,44016,20.0,20
824,44149,133.0,133
825,44306,157.0,157
826,44318,12.0,12
827,44332,14.0,14
828,44344,12.0,12
829,44358,14.0,14
830,44372,14.0,14
831,44388,16.0,16
832,44402,14.0,14
833,44415,13.0,13
834,44429,14.0,14
835,44442,13.0,13
836,44456,14.0,14
837,44470,14.0,14
838,44484,14.0,14
839,44497,13.0,13
840,44509,12.0,12
841,44525,16.0,16
842,44538,13.0,13
843,44774,236.0,236
844,45088,314.0,314
845,45425,337.0,337
846,45557,132.0,132
847,45715,158.0,158
848,45879,164.0,164
849,45980,101.0,101
850,46084,104.0,104
851,46097,13.0,13
852,46195,98.0,98
853,46292,97.0,97
854,46304,12.0,12
855,46319,15.0,15
856,46819,500.0,500
857,47193,374.0,374
858,47386,193.0,193
859,47566,180.0,180
860,47743,177.0,177
861,47915,172.0,172
862,48090,175.0,175
863,48236,146.0,146
864,48364,128.0,128
865,48500,136.0,136
866,48640,140.0,140
867,48757,117.0,117
868,48879,122.0,122
869,49010,131.0,131
870,49172,162.0,162
871,49413,241.0,241
872,49763,350.0,350
873,49855,92.0,92
874,49952,97.0,97
875,49968,16.0,16
876,49986,18.0,18
877,49998,12.0,12
878,50016,18.0,18
879,50033,17.0,17
880,50051,18.0,18
881,50066,15.0,15
882,50086,20.0,20
883,50098,12.0,12
884,50114,16.0,16
885,50128,14.0,14
886,50150,22.0,22
887,50164,14.0,14
